SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,NPOPCHG2020,NPOPCHG2021,BIRTHS2020,BIRTHS2021,DEATHS2020,DEATHS2021,NATURALCHG2020,NATURALCHG2021,INTERNATIONALMIG2020,INTERNATIONALMIG2021,DOMESTICMIG2020,DOMESTICMIG2021,NETMIG2020,NETMIG2021,RESIDUAL2020,RESIDUAL2021,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,RBIRTH2021,RDEATH2021,RNATURALCHG2021,RINTERNATIONALMIG2021,RDOMESTICMIG2021,RNETMIG2021
50,3,7,5,7,Arkansas,Benton County,284333,286353,293692,2020,7339,834,3445,540,2362,294,1083,14,196,1691,6105,1705,6301,21,-45,1813,1813,1813,11.87838875,8.144195709,3.734193037,0.675809636,21.05009094,21.72590058
50,3,7,5,9,Arkansas,Boone County,37373,37352,37830,-21,478,81,375,133,565,-52,-190,0,-2,33,678,33,676,-2,-8,376,376,376,9.975792078,15.0301934,-5.054401319,-0.053204224,18.03623208,17.98302785
50,3,7,5,11,Arkansas,Bradley County,10545,10498,10408,-47,-90,38,146,46,147,-8,-1,0,1,-39,-91,-39,-90,0,1,167,167,167,13.96728212,14.06294844,-0.095666316,0.095666316,-8.705634746,-8.60996843
50,3,7,5,13,Arkansas,Calhoun County,4739,4725,4741,-14,16,12,55,25,75,-13,-20,0,0,0,35,0,35,-1,1,114,114,114,11.62053666,15.84618635,-4.225649694,0,7.394886964,7.394886964
50,3,7,5,15,Arkansas,Carroll County,28260,28202,28435,-58,233,66,295,94,356,-28,-61,-1,14,-25,281,-26,295,-4,-1,178,178,178,10.41721843,12.57128732,-2.154068895,0.494376468,9.922841958,10.41721843
50,3,7,5,17,Arkansas,Chicot County,10208,10143,10019,-65,-124,28,112,43,204,-15,-92,0,0,-49,-33,-49,-33,-1,1,715,715,715,11.11000893,20.23608769,-9.126078762,0,-3.273484773,-3.273484773
50,3,7,5,19,Arkansas,Clark County,21446,21362,21321,-84,-41,47,227,72,301,-25,-74,0,8,-60,23,-60,31,1,2,2733,2733,2733,10.63655319,14.10397582,-3.467422627,0.3748565,1.077712438,1.452568939
50,3,7,5,21,Arkansas,Clay County,14552,14508,14350,-44,-158,31,140,58,241,-27,-101,0,0,-17,-57,-17,-57,0,0,99,99,99,9.702682099,16.70247418,-6.999792085,0,-3.950377712,-3.950377712
50,3,7,5,23,Arkansas,Cleburne County,24711,24665,25015,-46,350,53,211,125,432,-72,-221,0,0,29,581,29,581,-3,-10,266,266,266,8.494363929,17.39130435,-8.896940419,0,23.38969404,23.38969404
50,3,7,5,25,Arkansas,Cleveland County,7550,7544,7514,-6,-30,20,78,38,99,-18,-21,0,0,13,-11,13,-11,-1,2,26,26,26,10.35994156,13.1491566,-2.789215035,0,-1.461017399,-1.461017399
50,3,7,5,27,Arkansas,Columbia County,22801,22741,22672,-60,-69,65,258,89,339,-24,-81,0,2,-37,8,-37,10,1,2,2033,2033,2033,11.36238522,14.9296457,-3.567260476,0.088080506,0.352322022,0.440402528
50,3,7,5,29,Arkansas,Conway County,20715,20729,20873,14,144,66,185,80,296,-14,-111,1,7,28,248,29,255,-1,0,215,215,215,8.893803183,14.23008509,-5.33628191,0.336522283,11.92250373,12.25902601
50,3,7,5,31,Arkansas,Craighead County,111231,111576,112218,345,642,354,1356,254,1224,100,132,0,28,238,465,238,493,7,17,3734,3734,3734,12.11828735,10.93863106,1.179656291,0.250230122,4.155607389,4.405837511
50,3,7,5,33,Arkansas,Crawford County,60133,60107,60378,-26,271,178,706,198,774,-20,-68,0,16,-6,313,-6,329,0,10,381,381,381,11.71930116,12.84807237,-1.128771216,0.265593227,5.195667511,5.461260738
50,3,7,5,35,Arkansas,Crittenden County,48163,48067,47525,-96,-542,164,657,162,643,2,14,0,8,-99,-565,-99,-557,1,1,921,921,921,13.74592016,13.45300862,0.292911541,0.167378023,-11.82107289,-11.65369487
50,3,7,5,37,Arkansas,Cross County,16833,16762,16681,-71,-81,37,210,63,260,-26,-50,0,1,-44,-34,-44,-33,-1,2,213,213,213,12.55868194,15.5488443,-2.990162366,0.059803247,-2.033310409,-1.973507161
50,3,7,5,39,Arkansas,Dallas County,6482,6445,6308,-37,-137,9,45,17,110,-8,-65,-1,0,-27,-73,-28,-73,-1,1,291,291,291,7.057163021,17.25084294,-10.19367992,0,-11.44828668,-11.44828668
50,3,7,5,41,Arkansas,Desha County,11395,11330,11090,-65,-240,37,127,35,158,2,-31,0,7,-68,-213,-68,-206,1,-3,48,48,48,11.32917038,14.09455843,-2.765388046,0.624442462,-19.00089206,-18.3764496
50,3,7,5,43,Arkansas,Drew County,17350,17309,17110,-41,-199,42,210,46,239,-4,-29,0,0,-36,-171,-36,-171,-1,1,615,615,615,12.20256254,13.88767832,-1.685115779,0,-9.936372352,-9.936372352
50,3,7,5,45,Arkansas,Faulkner County,123498,123666,125106,168,1440,329,1451,304,1284,25,167,1,62,137,1200,138,1262,5,11,3706,3706,3706,11.66529995,10.32270513,1.342594826,0.498448378,9.64738797,10.14583635
50,3,7,5,47,Arkansas,Franklin County,17097,17122,17173,25,51,55,205,75,263,-20,-58,0,-1,46,108,46,107,-1,2,344,344,344,11.9550955,15.33751276,-3.382417262,-0.058317539,6.298294212,6.239976673
50,3,7,5,49,Arkansas,Fulton County,12075,12033,12145,-42,112,26,131,58,236,-32,-105,0,3,-7,217,-7,220,-3,-3,113,113,113,10.83629746,19.52187939,-8.685581934,0.248159484,17.95020266,18.19836215
50,3,7,5,51,Arkansas,Garland County,100180,100162,100330,-18,168,252,1030,437,1657,-185,-627,0,29,178,762,178,791,-11,4,2036,2036,2036,10.27472418,16.52933783,-6.25461365,0.289288351,7.6013008,7.890589151
50,3,7,5,53,Arkansas,Grant County,17958,17975,18090,17,115,44,186,72,248,-28,-62,0,0,45,178,45,178,0,-1,92,92,92,10.31470955,13.75294607,-3.438236517,0,9.871066131,9.871066131
50,3,7,5,55,Arkansas,Greene County,45736,45818,46317,82,499,142,563,133,605,9,-42,0,1,73,542,73,543,0,-2,532,532,532,12.22119716,13.13290281,-0.911705649,0.021707277,11.76534433,11.78705161
50,3,7,5,57,Arkansas,Hempstead County,20065,19993,19694,-72,-299,69,286,60,291,9,-5,0,-2,-81,-290,-81,-292,0,-2,145,145,145,14.41278,14.66475168,-0.251971678,-0.100788671,-14.61435735,-14.71514602
50,3,7,5,59,Arkansas,Hot Spring County,33040,33034,33148,-6,114,67,327,121,488,-54,-161,0,4,49,267,49,271,-1,4,2023,2023,2023,9.881840984,14.74721223,-4.865371249,0.120878789,8.068659152,8.189537941
50,3,7,5,61,Arkansas,Howard County,12785,12755,12698,-30,-57,46,174,49,191,-3,-17,-1,0,-26,-42,-27,-42,0,2,127,127,127,13.67225867,15.00805406,-1.335795388,0,-3.300200369,-3.300200369
50,3,7,5,63,Arkansas,Independence County,37938,37892,37723,-46,-169,102,430,136,485,-34,-55,0,8,-11,-127,-11,-119,-1,5,883,883,883,11.37340475,12.82814256,-1.454737817,0.211598228,-3.359121867,-3.147523639
50,3,7,5,65,Arkansas,Izard County,13577,13576,13911,-1,335,33,135,69,224,-36,-89,0,0,37,430,37,430,-2,-6,903,903,903,9.822825336,16.29861389,-6.475788555,0,31.28751774,31.28751774
50,3,7,5,67,Arkansas,Jackson County,16755,16737,16811,-18,74,48,174,70,242,-22,-68,0,0,5,141,5,141,-1,1,2057,2057,2057,10.37319661,14.42708954,-4.05389293,0,8.405866222,8.405866222
50,3,7,5,69,Arkansas,Jefferson County,67260,66811,65861,-449,-950,169,757,224,944,-55,-187,0,32,-394,-794,-394,-762,0,-1,5368,5368,5368,11.41160154,14.2305837,-2.818982151,0.482392668,-11.96936807,-11.4869754
50,3,7,5,71,Arkansas,Johnson County,25749,25692,25845,-57,153,64,291,81,326,-17,-35,0,-2,-40,187,-40,185,0,3,519,519,519,11.29285756,12.65110503,-1.358247473,-0.077614141,7.256922211,7.17930807
50,3,7,5,73,Arkansas,Lafayette County,6308,6294,6163,-14,-131,16,77,26,121,-10,-44,0,4,-2,-91,-2,-87,-2,0,36,36,36,12.36252709,19.42682829,-7.064301196,0.6422092,-14.61025929,-13.96805009
50,3,7,5,75,Arkansas,Lawrence County,16216,16196,16292,-20,96,42,174,77,268,-35,-94,0,3,15,189,15,192,0,-2,609,609,609,10.71164738,16.49839941,-5.786752032,0.184683576,11.63506526,11.81974883
50,3,7,5,77,Arkansas,Lee County,8600,8529,8619,-71,90,28,97,40,126,-12,-29,0,9,-59,111,-59,120,0,-1,1585,1585,1585,11.31327269,14.69559132,-3.382318638,1.049685095,12.94611617,13.99580126
50,3,7,5,79,Arkansas,Lincoln County,12941,12879,13037,-62,158,21,85,54,158,-33,-73,0,9,-28,223,-28,232,-1,-1,3462,3462,3462,6.559654268,12.1932397,-5.63358543,0.694551628,17.2094459,17.90399753
50,3,7,5,81,Arkansas,Little River County,12026,11971,11944,-55,-27,33,147,48,224,-15,-77,0,0,-39,49,-39,49,-1,1,81,81,81,12.29353962,18.73301275,-6.439473134,0,4.09784654,4.09784654
50,3,7,5,83,Arkansas,Logan County,21131,21097,21215,-34,118,57,235,86,343,-29,-108,0,1,-4,225,-4,226,-1,0,483,483,483,11.10795992,16.21289469,-5.10493477,0.047267915,10.63528077,10.68254869
50,3,7,5,85,Arkansas,Lonoke County,74015,74042,74722,27,680,227,867,232,839,-5,28,0,9,29,636,29,645,3,7,484,484,484,11.65604582,11.27961066,0.376435159,0.120997015,8.550455755,8.671452771
50,3,7,5,87,Arkansas,Madison County,16521,16551,16960,30,409,50,219,39,204,11,15,0,5,20,394,20,399,-1,-5,58,58,58,13.07033511,12.17510668,0.895228433,0.298409478,23.51466683,23.8130763
50,3,7,5,89,Arkansas,Marion County,16826,16862,16978,36,116,26,147,65,313,-39,-166,0,1,76,285,76,286,-1,-4,110,110,110,8.687943262,18.49881797,-9.810874704,0.059101655,16.84397163,16.90307329
50,3,7,5,91,Arkansas,Miller County,42600,42570,42649,-30,79,121,516,130,584,-9,-68,0,-6,-21,147,-21,141,0,6,1153,1153,1153,12.10997548,13.70586372,-1.595888241,-0.140813668,3.449934874,3.309121205
50,3,7,5,93,Arkansas,Mississippi County,40685,40503,39661,-182,-842,130,593,148,599,-18,-6,0,7,-166,-835,-166,-828,2,-8,696,696,696,14.79467093,14.94436405,-0.149693129,0.174641984,-20.8322938,-20.65765181
50,3,7,5,95,Arkansas,Monroe County,6799,6765,6683,-34,-82,12,87,15,122,-3,-35,0,0,-31,-48,-31,-48,0,1,80,80,80,12.93872695,18.14396193,-5.205234979,0,-7.138607971,-7.138607971
50,3,7,5,97,Arkansas,Montgomery County,8484,8459,8611,-25,152,15,85,46,165,-31,-80,0,-1,7,236,7,235,-1,-3,74,74,74,9.958992384,19.33216169,-9.373169303,-0.117164616,27.65084944,27.53368483
50,3,7,5,99,Arkansas,Nevada County,8310,8284,8187,-26,-97,21,76,29,126,-8,-50,0,-2,-17,-44,-17,-46,-1,-1,146,146,146,9.22834072,15.29961751,-6.07127679,-0.242851072,-5.342723575,-5.585574646
50,3,7,5,101,Arkansas,Newton County,7225,7198,7204,-27,6,14,68,25,113,-11,-45,0,0,-15,51,-15,51,-1,0,29,29,29,9.443132898,15.69226496,-6.249132065,0,7.082349674,7.082349674
50,3,7,5,103,Arkansas,Ouachita County,22650,22592,22306,-58,-286,65,248,97,405,-32,-157,0,1,-24,-132,-24,-131,-2,2,238,238,238,11.04726268,18.04089269,-6.993630006,0.044545414,-5.879994655,-5.835449241
50,3,7,5,105,Arkansas,Perry County,10019,9997,9964,-22,-33,30,92,42,162,-12,-70,0,0,-10,37,-10,37,0,0,88,88,88,9.217975051,16.23165172,-7.01367667,0,3.707229097,3.707229097
50,3,7,5,107,Arkansas,Phillips County,16568,16445,15906,-123,-539,58,263,77,279,-19,-16,0,0,-104,-514,-104,-514,0,-9,130,130,130,16.25915737,17.24830763,-0.989150258,0,-31.77645204,-31.77645204
50,3,7,5,109,Arkansas,Pike County,10171,10165,10066,-6,-99,24,87,23,177,1,-90,0,0,-7,-9,-7,-9,0,0,124,124,124,8.60066235,17.49789926,-8.897236914,0,-0.889723691,-0.889723691
50,3,7,5,111,Arkansas,Poinsett County,22965,22893,22660,-72,-233,74,277,112,412,-38,-135,0,6,-33,-108,-33,-102,-1,4,257,257,257,12.16165785,18.08881962,-5.927161768,0.263429412,-4.741729414,-4.478300002
50,3,7,5,113,Arkansas,Polk County,19221,19182,19353,-39,171,64,232,72,341,-8,-109,0,0,-28,280,-28,280,-3,0,96,96,96,12.04100169,17.69819645,-5.657194758,0,14.53224342,14.53224342
50,3,7,5,115,Arkansas,Pope County,63381,63346,63789,-35,443,164,631,210,728,-46,-97,2,-2,9,539,11,537,0,3,3169,3169,3169,9.926456129,11.45239313,-1.525936996,-0.031462618,8.479175679,8.447713061
50,3,7,5,117,Arkansas,Prairie County,8282,8248,8135,-34,-113,21,93,33,129,-12,-36,0,0,-22,-76,-22,-76,0,-1,126,126,126,11.35323201,15.7480315,-4.394799487,0,-9.277910029,-9.277910029
50,3,7,5,119,Arkansas,Pulaski County,399125,399073,397821,-52,-1252,1239,4948,1165,4632,74,316,8,118,-132,-1743,-124,-1625,-2,57,8467,8467,8467,12.41821372,11.62513459,0.79307913,0.296149802,-4.374483934,-4.078334132
50,3,7,5,121,Arkansas,Randolph County,18571,18581,18865,10,284,55,266,65,286,-10,-20,1,11,20,297,21,308,-1,-4,320,320,320,14.20712493,15.27532981,-1.068204882,0.587512685,15.86284249,16.45035518
50,3,7,5,123,Arkansas,St. Francis County,23090,23046,22739,-44,-307,95,309,77,302,18,7,0,7,-63,-318,-63,-311,1,-3,3721,3721,3721,13.49787048,13.19209348,0.305777001,0.305777001,-13.89101234,-13.58523534
50,3,7,5,125,Arkansas,Saline County,123416,123681,125233,265,1552,310,1321,353,1430,-43,-109,1,18,310,1646,311,1664,-3,-3,1276,1276,1276,10.61410768,11.48991218,-0.875804495,0.144628265,13.22545136,13.37007963
50,3,7,5,127,Arkansas,Scott County,9836,9811,9822,-25,11,32,118,48,128,-16,-10,0,0,-9,21,-9,21,0,0,49,49,49,12.0205776,13.03927062,-1.018693017,0,2.139255335,2.139255335
50,3,7,5,129,Arkansas,Searcy County,7828,7827,7880,-1,53,19,77,28,141,-9,-64,0,1,8,118,8,119,0,-2,49,49,49,9.804545744,17.95377857,-8.149232826,0.127331763,15.02514802,15.15247979
50,3,7,5,131,Arkansas,Sebastian County,127799,127739,128400,-60,661,399,1612,376,1542,23,70,-1,24,-81,546,-82,570,-1,21,1999,1999,1999,12.5869157,12.04033747,0.546578225,0.187398249,4.263310156,4.450708404
50,3,7,5,133,Arkansas,Sevier County,15839,15778,15783,-61,5,57,263,43,187,14,76,1,0,-77,-72,-76,-72,1,1,99,99,99,16.66613859,11.85006812,4.816070467,0,-4.562593074,-4.562593074
50,3,7,5,135,Arkansas,Sharp County,17271,17282,17622,11,340,42,175,85,335,-43,-160,0,1,55,509,55,510,-1,-10,142,142,142,10.02750401,19.19550768,-9.168003667,0.057300023,29.16571167,29.22301169
50,3,7,5,137,Arkansas,Stone County,12359,12364,12481,5,117,29,114,49,191,-20,-77,0,0,26,196,26,196,-1,-2,99,99,99,9.17689676,15.37532703,-6.198430268,0,15.7778225,15.7778225
50,3,7,5,139,Arkansas,Union County,39054,38925,38340,-129,-585,100,423,143,612,-43,-189,-1,-5,-83,-390,-84,-395,-2,-1,476,476,476,10.94933023,15.84158416,-4.892253931,-0.129424707,-10.09512716,-10.22455187
50,3,7,5,141,Arkansas,Van Buren County,15796,15765,15694,-31,-71,22,105,79,279,-57,-174,0,5,28,97,28,102,-2,1,128,128,128,6.675355224,17.73737245,-11.06201723,0.317874058,6.166756731,6.484630789
50,3,7,5,143,Arkansas,Washington County,245871,246662,250057,791,3395,774,3029,517,2089,257,940,5,170,511,2253,516,2423,18,32,7966,7966,7966,12.19603035,8.411194257,3.784836095,0.684491634,9.071527363,9.756018997
50,3,7,5,145,Arkansas,White County,76822,76810,77207,-12,397,182,832,221,1020,-39,-188,0,8,27,572,27,580,0,5,2822,2822,2822,10.80400216,13.2452911,-2.441288949,0.103884636,7.427751482,7.531636118
50,3,7,5,147,Arkansas,Woodruff County,6269,6200,6116,-69,-84,7,66,37,122,-30,-56,0,0,-38,-29,-38,-29,-1,1,82,82,82,10.71776551,19.81162715,-9.093861643,0,-4.709321208,-4.709321208
50,3,7,5,149,Arkansas,Yell County,20263,20216,20155,-47,-61,70,246,65,273,5,-27,1,5,-51,-42,-50,-37,-2,3,221,221,221,12.18696589,13.52455971,-1.337593817,0.247702559,-2.080701494,-1.832998935
40,4,9,6,0,California,California,39538223,39499738,39237836,-38485,-261902,104957,424333,81738,332337,23219,91996,-478,14339,-62084,-367299,-62562,-352960,858,-938,815696,815696,815696,10.77841184,8.441636772,2.33677507,0.36422255,-9.329700709,-8.965478159
50,4,9,6,1,California,Alameda County,1682353,1679844,1648556,-2509,-31288,4449,17349,2827,12705,1622,4644,37,2262,-4211,-37804,-4174,-35542,43,-390,36392,36392,36392,10.42482875,7.634298762,2.790529984,1.359211633,-22.71601971,-21.35680808
50,4,9,6,3,California,Alpine County,1204,1198,1235,-6,37,2,9,10,15,-8,-6,0,0,2,43,2,43,0,0,24,24,24,7.398273736,12.33045623,-4.932182491,0,35.34730785,35.34730785
50,4,9,6,5,California,Amador County,40474,40541,41259,67,718,67,287,133,521,-66,-234,1,3,138,963,139,966,-6,-14,4415,4415,4415,7.017114914,12.73838631,-5.721271394,0.073349633,23.54523227,23.61858191
50,4,9,6,7,California,Butte County,211632,210083,208309,-1549,-1774,504,2022,607,2383,-103,-361,2,14,-1451,-1453,-1449,-1439,3,26,5112,5112,5112,9.66557678,11.39123119,-1.72565441,0.066922886,-6.945639496,-6.87871661
50,4,9,6,9,California,Calaveras County,45292,45327,46221,35,894,86,379,136,603,-50,-224,-1,5,93,1133,92,1138,-7,-20,384,384,384,8.279809499,13.17341722,-4.893607725,0.109232315,24.75204264,24.86127496
50,4,9,6,11,California,Colusa County,21839,21853,21917,14,64,65,264,47,150,18,114,0,-11,-4,-44,-4,-55,0,5,230,230,230,12.06305689,6.854009596,5.209047293,-0.50262737,-2.010509481,-2.513136852
50,4,9,6,13,California,Contra Costa County,1165927,1165562,1161413,-365,-4149,2911,11600,2242,9804,669,1796,107,806,-1142,-6917,-1035,-6111,1,166,9880,9880,9880,9.970025462,8.426390486,1.543634977,0.692744873,-5.945057424,-5.252312552
50,4,9,6,15,California,Del Norte County,27743,27709,28100,-34,391,47,258,94,298,-47,-40,2,5,12,429,14,434,-1,-3,2996,2996,2996,9.245820567,10.67928112,-1.433460553,0.179182569,15.37386443,15.553047
50,4,9,6,17,California,El Dorado County,191185,191114,193221,-71,2107,374,1471,456,2051,-82,-580,-1,52,30,2664,29,2716,-18,-29,1451,1451,1451,7.654780335,10.6729806,-3.018200268,0.270597265,13.86290606,14.13350332
50,4,9,6,19,California,Fresno County,1008654,1008966,1013581,312,4615,3428,13817,2277,8865,1151,4952,-35,9,-856,-617,-891,-608,52,271,17384,17384,17384,13.6629705,8.766174531,4.896795971,0.00889967,-0.610121792,-0.601222122
50,4,9,6,21,California,Glenn County,28917,28893,28805,-24,-88,97,361,55,260,42,101,0,-3,-67,-191,-67,-194,1,5,292,292,292,12.51343201,9.012444106,3.500987903,-0.10398974,-6.620680093,-6.724669833
50,4,9,6,23,California,Humboldt County,136463,136351,136310,-112,-41,368,1290,347,1536,21,-246,-1,11,-126,174,-127,185,-6,20,5182,5182,5182,9.462299339,11.26673782,-1.804438479,0.080686273,1.276310143,1.356996417
50,4,9,6,25,California,Imperial County,179702,179489,179851,-213,362,562,2289,467,1567,95,722,12,-60,-330,-344,-318,-404,10,44,8296,8296,8296,12.74002338,8.721545055,4.018478321,-0.333945567,-1.91462125,-2.248566817
50,4,9,6,27,California,Inyo County,19016,19023,18970,7,-53,48,172,57,201,-9,-29,0,0,18,-26,18,-26,-2,2,403,403,403,9.054299476,10.58089648,-1.526597005,0,-1.368673177,-1.368673177
50,4,9,6,29,California,Kern County,909235,909997,917673,762,7676,3014,12371,2014,7682,1000,4689,-46,-184,-253,2989,-299,2805,61,182,30494,30494,30494,13.53745479,8.406331559,5.131123233,-0.201349259,3.270831168,3.069481909
50,4,9,6,31,California,Kings County,152486,152627,153443,141,816,542,2176,262,1083,280,1093,-3,-71,-147,-245,-150,-316,11,39,15702,15702,15702,14.21896952,7.076812494,7.142157023,-0.463946156,-1.600940961,-2.064887117
50,4,9,6,33,California,Lake County,68163,68174,68766,11,592,180,723,226,884,-46,-161,-1,-2,66,763,65,761,-8,-8,1091,1091,1091,10.55936907,12.91076384,-2.351394771,-0.029209873,11.14356653,11.11435665
50,4,9,6,35,California,Lassen County,32730,32719,33159,-11,440,92,292,63,242,29,50,0,1,-39,389,-39,390,-1,0,7605,7605,7605,8.864871429,7.346913993,1.517957437,0.030359149,11.80970886,11.840068
50,4,9,6,37,California,Los Angeles County,10014009,9989165,9829544,-24844,-159621,24177,99716,20782,82350,3395,17366,-443,4023,-28160,-179757,-28603,-175734,364,-1253,178739,178739,178739,10.06281489,8.310329396,1.752485492,0.405980026,-18.14013213,-17.73415211
50,4,9,6,39,California,Madera County,156255,156620,159410,365,2790,534,2069,336,1302,198,767,-2,-94,165,2127,163,2033,4,-10,6862,6862,6862,13.09369364,8.239724077,4.85396956,-0.594880233,13.4607474,12.86586717
50,4,9,6,41,California,Marin County,262321,261776,260206,-545,-1570,532,2034,549,2305,-17,-271,3,164,-507,-1490,-504,-1326,-24,27,8396,8396,8396,7.793372185,8.831722167,-1.038349981,0.628374159,-5.709009123,-5.080634964
50,4,9,6,43,California,Mariposa County,17131,17124,17147,-7,23,22,129,50,197,-28,-68,0,3,23,91,23,94,-2,-3,688,688,688,7.528230866,11.49660062,-3.968369759,0.175075136,5.310612471,5.485687608
50,4,9,6,45,California,Mendocino County,91601,91354,91305,-247,-49,204,869,243,1037,-39,-168,-1,8,-198,102,-199,110,-9,9,1976,1976,1976,9.514997892,11.35449116,-1.839493263,0.087594917,1.116835196,1.204430113
50,4,9,6,47,California,Merced County,281202,281726,286461,524,4735,976,3737,588,2224,388,1513,0,-85,119,3305,119,3220,17,2,6763,6763,6763,13.15412003,7.828408605,5.32571143,-0.299197271,11.6334939,11.33429663
50,4,9,6,49,California,Modoc County,8700,8658,8661,-42,3,4,50,34,114,-30,-64,0,-2,-10,70,-10,68,-2,-1,282,282,282,5.774005428,13.16473238,-7.390726947,-0.230960217,8.083607599,7.852647382
50,4,9,6,51,California,Mono County,13195,13206,13247,11,41,26,111,12,49,14,62,2,25,-6,-47,-4,-22,1,1,244,244,244,8.392242846,3.704683779,4.687559067,1.890144785,-3.553472196,-1.663327411
50,4,9,6,53,California,Monterey County,439035,438500,437325,-535,-1175,1436,5595,770,3128,666,2467,-46,-120,-1172,-3563,-1218,-3683,17,41,17194,17194,17194,12.77652499,7.142979477,5.633545514,-0.274027346,-8.136328604,-8.41035595
50,4,9,6,55,California,Napa County,138019,137608,136207,-411,-1401,289,1214,307,1399,-18,-185,-2,-26,-386,-1196,-388,-1222,-5,6,4960,4960,4960,8.867300915,10.21857824,-1.351277322,-0.189909245,-8.735825283,-8.925734529
50,4,9,6,57,California,Nevada County,102241,102199,103487,-42,1288,203,783,297,1135,-94,-352,0,-4,67,1670,67,1666,-15,-26,1129,1129,1129,7.613546863,11.03623971,-3.422692842,-0.038894237,16.23834388,16.19944965
50,4,9,6,59,California,Orange County,3186989,3184101,3167809,-2888,-16292,7723,32347,5980,25108,1743,7239,-86,1214,-4590,-25019,-4676,-23805,45,274,42899,42899,42899,10.18496799,7.905653575,2.279314411,0.38224723,-7.877630508,-7.495383278
50,4,9,6,61,California,Placer County,404739,405741,412300,1002,6559,913,3510,914,3915,-1,-405,1,43,1027,6984,1028,7027,-25,-63,3718,3718,3718,8.581476968,9.571647387,-0.990170419,0.105129205,17.07493879,17.18006799
50,4,9,6,63,California,Plumas County,19790,19769,19915,-21,146,31,155,43,248,-12,-93,0,3,-5,239,-5,242,-4,-3,275,275,275,7.811712529,12.49874005,-4.687027517,0.151194436,12.04515674,12.19635117
50,4,9,6,65,California,Riverside County,2418185,2422764,2458395,4579,35631,6646,27110,5593,22167,1053,4943,-38,-508,3520,31251,3482,30743,44,-55,32333,32333,32333,11.10801758,9.082678929,2.025338654,-0.208147286,12.80474576,12.59659847
